연번,전체기관명,도로명주소,geometry
630,경찰청 경기남부경찰청 성남수정경찰서 고등파출소,성남시 수정구 고등공원로 47,[127.100356767463 37.4297487510622]
631,경찰청 경기남부경찰청 성남수정경찰서 복정파출소,성남시 수정구 복정로 36,[127.127510932848 37.4561731141269]
632,경찰청 경기남부경찰청 성남수정경찰서 산성파출소,성남시 수정구 수정남로 317,[127.152895240852 37.4562382365142]
633,경찰청 경기남부경찰청 성남수정경찰서 단대파출소,성남시 수정구 단대로 15,[127.158191352105 37.4523992611177]
634,경찰청 경기남부경찰청 성남수정경찰서 중앙파출소,성남시 수정구 수정로 145,[127.13626109313 37.4424615513166]
635,경찰청 경기남부경찰청 성남수정경찰서 태평4파출소,성남시 수정구 남문로 128,[127.140886370948 37.4478625717531]
636,경찰청 경기남부경찰청 성남수정경찰서 수진1파출소,성남시 수정구 탄리로 21,[127.138880607806 37.4386678442358]
637,경찰청 경기남부경찰청 성남수정경찰서 성남위례파출소,성남시 수정구 위례동로 135-2,[127.149671040818 37.4724110922282]
638,경찰청 경기남부경찰청 성남중원경찰서 성호지구대,경기도 성남시 중원구 산성대로 190-6,[127.139978628738 37.4360737882624]
639,경찰청 경기남부경찰청 성남중원경찰서 금광지구대,경기도 성남시 중원구 산성대로 408번길 26-1,[127.161360890139 37.4474846363915]
640,경찰청 경기남부경찰청 성남중원경찰서 은행파출소,경기도 성남시 중원구 은행로25번길 14,[127.165399120104 37.4558129695406]
641,경찰청 경기남부경찰청 성남중원경찰서 대원파출소,경기도 성남시 중원구 둔촌대로 439,[127.165775354716 37.4329605741921]
642,경찰청 경기남부경찰청 성남중원경찰서 상대원2파출소,경기도 성남시 중원구 희망로 373,[127.158584862597 37.4391665395087]
643,경찰청 경기남부경찰청 성남중원경찰서 도촌파출소,경기도 성남시 중원구 도촌북로 43,[127.154589139179 37.4176254720129]
644,경찰청 경기남부경찰청 분당경찰서 서현지구대,성남시 분당구 중앙공원로31번길 30,[127.126260825328 37.3823179297157]
645,경찰청 경기남부경찰청 분당경찰서 야탑지구대,경기도 성남시 분당구 야탑로 76,[127.127376289034 37.4096125472309]
646,경찰청 경기남부경찰청 분당경찰서 금곡지구대,경기도 성남시 분당구 성남대로 171번길 12,[127.107283581372 37.3516172664871]
647,경찰청 경기남부경찰청 분당경찰서 서판교파출소,성남시 분당구 운중로 146번길 6,[127.078926213532 37.3908731217833]
648,경찰청 경기남부경찰청 분당경찰서 동판교파출소,경기 성남시 분당구 동판교로266번길 24,[127.115750913 37.406547517964]
649,경찰청 경기남부경찰청 분당경찰서 구미파출소,성남시 분당구 구미로 107,[127.120737797193 37.3394641927513]
650,경찰청 경기남부경찰청 분당경찰서 수내파출소,성남 분당구 불정로253,[127.126289952105 37.3667591840073]
651,경찰청 경기남부경찰청 부천소사경찰서 송내지구대,경기도 부천시 성주로 147,[126.772693106091 37.4793526842949]
652,경찰청 경기남부경찰청 부천소사경찰서 소사지구대,경기도 부천시 경인로 363,[126.796018552602 37.4824529147477]
653,경찰청 경기남부경찰청 부천소사경찰서 범박지구대,경기도 부천시 범안로 131,[126.809367240138 37.4701614844638]
654,경찰청 경기남부경찰청 부천원미경찰서 기동순찰대기동순찰대,경기도 부천시 원미구 조마루로311번길 84,[126.777336896647 37.5024631336155]
655,경찰청 경기남부경찰청 부천원미경찰서 중동지구대,경기도 부천시 석천로 203-16,[126.762495862261 37.5057645164274]
656,경찰청 경기남부경찰청 부천원미경찰서 중앙지구대,경기도 부천시 장말로 337,[126.779890601374 37.4909986679103]
657,경찰청 경기남부경찰청 부천원미경찰서 상동지구대,경기도 부천시 상일로 99,[126.753433387807 37.4917786717842]
658,경찰청 경기남부경찰청 부천원미경찰서 원미지구대,경기도 부천시 원미로 149번길4,[126.79086768276 37.4961832630649]
659,경찰청 경기남부경찰청 부천원미경찰서 계남지구대,경기도 부천시 조마루로 252,[126.771663974208 37.4978773653934]
661,경찰청 경기남부경찰청 부천원미경찰서 약대지구대,경기도 부천시 중동로 388번길 6,[126.77042428726 37.5143612508547]
662,경찰청 경기남부경찰청 부천오정경찰서 내동지구대,경기도 부천시 오정구 신흥로 411(삼정동),[126.77490884864 37.5204462372105]
663,경찰청 경기남부경찰청 부천오정경찰서 원종지구대,경기도 부천시 오정구 소사로 778(원종동),[126.805240293657 37.5255608913012]
664,경찰청 경기남부경찰청 부천오정경찰서 고강파출소,경기도 부천시 오정구 역곡로 519(고강동),[126.815732284188 37.5309698551536]
665,경찰청 경기남부경찰청 부천오정경찰서 성곡파출소,경기도 부천시 오정구 삼작로352번길 42(여월동),[126.800680193723 37.5180000988342]
666,경찰청 경기남부경찰청 광명경찰서 철산지구대,"경기도 광명시 철산로29번길 16(철산동, 철산지구대)",[126.869002004017 37.4780404300804]
667,경찰청 경기남부경찰청 광명경찰서 하안지구대,"경기도 광명시 범안로 1027(하안동,하안지구대)",[126.877286235851 37.4615694872925]
668,경찰청 경기남부경찰청 광명경찰서 소하지구대,"경기도 광명시 금하로 500(소하동, 소하지구대)",[126.888345840507 37.4499223443106]
669,경찰청 경기남부경찰청 광명경찰서 광남지구대,"경기도 광명시 광명로 772(광명동, 광남지구대)",[126.848578862916 37.4689370916064]
670,경찰청 경기남부경찰청 광명경찰서 광명지구대,"경기도 광명시 오리로991번길 6(광명동, 광명지구대)",[126.852827371104 37.4793026247249]
671,경찰청 경기남부경찰청 광명경찰서 일직파출소,"경기도 광명시 서독로418(일직동,일직파출소)",[126.886178019481 37.4128251713668]
672,경찰청 경기남부경찰청 안산단원경찰서 기동순찰대기동순찰대,경기도 안산시 단원구 화랑로 373,[126.829563513914 37.3219495259192]
673,경찰청 경기남부경찰청 안산단원경찰서 호수지구대,경기도 안산시 단원구 광덕2로 127,[126.824881711619 37.3102877366841]
674,경찰청 경기남부경찰청 안산단원경찰서 고잔파출소,경기도 안산시 단원구 화랑로 397,[126.832092945166 37.3213088139381]
675,경찰청 경기남부경찰청 안산단원경찰서 와동파출소,경기도 안산시 단원구 선부로 323,[126.828971755724 37.3433550873101]
676,경찰청 경기남부경찰청 안산단원경찰서 선부파출소,경기도 안산시 단원구 선부광장1로 150,[126.80918806991 37.3320308774196]
677,경찰청 경기남부경찰청 안산단원경찰서 선부2파출소,경기도 안산시 단원구 선여불로 19,[126.803876683789 37.3440630997316]
678,경찰청 경기남부경찰청 안산단원경찰서 선부3파출소,경기도 안산시 단원구 선삼로 2길 14-20,[126.812697032558 37.3448198407247]
679,경찰청 경기남부경찰청 안산단원경찰서 원곡파출소,경기도 안산시 단원구 원곡공원로30,[126.794615947125 37.3326496348985]
680,경찰청 경기남부경찰청 안산단원경찰서 원선파출소,경기도 안산시 단원구 원선로33,[126.79724431014 37.328063507732]
681,경찰청 경기남부경찰청 안산단원경찰서 대부파출소,경기도 안산시 단원구 대부중앙로 67,[126.582572249163 37.2450146388754]
682,경찰청 경기남부경찰청 안산단원경찰서 공단파출소,경기도 안산시 단원구 동산로 29,[126.793388920941 37.3129185099089]
683,경찰청 경기남부경찰청 안산단원경찰서 신길파출소,경기도 안산시 단원구 삼일로 42-13,[126.783513700312 37.3345749850909]
684,경찰청 경기남부경찰청 안산상록경찰서 본오지구대,경기도 안산시 상록구 상록수로 12,[126.861216860068 37.3026410871214]
685,경찰청 경기남부경찰청 안산상록경찰서 사동지구대,경기도 안산시 상록구 석호로 175,[126.851223458048 37.2969851280374]
687,경찰청 경기남부경찰청 안산상록경찰서 일동파출소,경기도 안산시 상록구 호동로 118,[126.864383023374 37.3126600300281]
688,경찰청 경기남부경찰청 안산상록경찰서 수암파출소,경기도 안산시 상록구 수인로 2026,[126.876429048559 37.3639674332167]
689,경찰청 경기남부경찰청 안산상록경찰서 본오1파출소,경기도 안산시 상록구 샘골로 11,[126.863545515952 37.2848869697202]
690,경찰청 경기남부경찰청 안산상록경찰서 부곡파출소,경기도 안산시 상록구 성호로 324,[126.860792182036 37.3316434102611]
691,경찰청 경기남부경찰청 안산상록경찰서 월피파출소,경기도 안산시 상록구 시낭로 45,[126.855393302563 37.3341069310255]
692,경찰청 경기남부경찰청 안산상록경찰서 성포파출소,경기도 안산시 상록구 예술광장로 47,[126.847311509964 37.3270524256813]
693,경찰청 경기남부경찰청 안산상록경찰서 팔곡파출소,경기도 안산시 상록구 소학길 8,[126.887506925054 37.2975153391166]
694,경찰청 경기남부경찰청 안산상록경찰서 이동파출소,경기도 안산시 상록구 중보1길 35,[126.851468812979 37.3072844526364]
695,경찰청 경기남부경찰청 시흥경찰서 옥구지구대,경기도 시흥시 정왕대로 118번길 1,[126.72872864432 37.3511763878848]
696,경찰청 경기남부경찰청 시흥경찰서 장곡지구대,경기도 시흥시 장곡로 54번길 25-14,[126.781298697693 37.3820120044043]
697,경찰청 경기남부경찰청 시흥경찰서 군자파출소,경기도 시흥시 군자로 513,[126.785337113455 37.3443232060246]
698,경찰청 경기남부경찰청 시흥경찰서 매화파출소,경기도 시흥시 매화로 36,[126.814733331134 37.4160868597468]
699,경찰청 경기남부경찰청 시흥경찰서 신천파출소,경기도 시흥시 신천로 100번 안길 15,[126.78683238933 37.4375862827266]
700,경찰청 경기남부경찰청 시흥경찰서 정왕지구대,경기도 시흥시 정왕신길로 216,[126.74104059225 37.3487789573974]
701,경찰청 경기남부경찰청 시흥경찰서 시화파출소,경기도 시흥시 중심상가로 271,[126.743676486944 37.3401796152984]
702,경찰청 경기남부경찰청 시흥경찰서 은행지구대,경기도 시흥시 은행로 148,[126.799931378496 37.4442952424187]
703,경찰청 경기남부경찰청 시흥경찰서 대야파출소,경기도 시흥시 호현로 42,[126.785406198972 37.4442208377831]
704,경찰청 경기남부경찰청 시흥경찰서 능곡파출소,경기도 시흥시 장현능곡로 211,[126.813796308229 37.3690143237311]
705,경찰청 경기남부경찰청 시흥경찰서 배곧파출소,경기도 시흥시 서울대학로264번길 50,[126.728768866885 37.3667224049034]
706,경찰청 경기남부경찰청 시흥경찰서 목감파출소,경기도 시흥시 목감우회로 17-6,[126.858283228297 37.3816093334505]
707,경찰청 경기남부경찰청 평택경찰서 기동순찰대기동순찰대,경기도 평택시 평택로 55,[127.085655099143 36.9918301940972]
708,경찰청 경기남부경찰청 평택경찰서 평택지구대,경기도 평택시 중앙1로 23,[127.085612530001 36.9983486582522]
709,경찰청 경기남부경찰청 평택경찰서 서정지구대,경기도 평택시 서정역로 34,[127.056154440189 37.0571106816761]
710,경찰청 경기남부경찰청 평택경찰서 팽성지구대,경기도 평택시 팽성읍 동서촌로 93,[127.062620500477 36.9647192016225]
711,경찰청 경기남부경찰청 평택경찰서 진위파출소,경기도 평택시 진위면 경기대로 1856,[127.063569649834 37.1102628322047]
712,경찰청 경기남부경찰청 평택경찰서 서탄파출소,경기도 평택시 서탄면 서탄로 280,[127.033887879214 37.108132025837]
713,경찰청 경기남부경찰청 평택경찰서 포승파출소,경기도 평택시 포승읍 서동대로 1150,[126.882124878104 36.9824111168466]
714,경찰청 경기남부경찰청 평택경찰서 비전지구대,경기도 평택시 평택5로 189,[127.102999513567 36.9963373251311]
